,master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,segment,interested_in_categories_12
756,6b743e52-3da2-11ea-9e19-000d3a38a36f,270,22.0,2314.77,1,5,5,15,cant_loose,[ERKEK]
757,6bad3614-aa66-11e9-a2fc-000d3a38a36f,86,2.0,92.98,3,1,1,31,about_to_sleep,[COCUK]
758,6bb61316-5bd6-11ea-8cde-000d3a38a36f,98,2.0,175.48,3,1,1,31,about_to_sleep,[ERKEK]
759,6bb7a2e4-a81c-11e9-a2fc-000d3a38a36f,128,3.0,195.93,3,2,1,32,about_to_sleep,"[ERKEK, COCUK]"
760,6bbf0298-2128-11ea-b50a-000d3a38a36f,25,2.0,117.97999999999999,5,1,1,51,new_customers,[COCUK]
761,6bf3c54c-5b9c-11ea-a21d-000d3a38a36f,324,10.0,2589.8,1,5,5,15,cant_loose,"[ERKEK, KADIN]"
762,6c1d0538-d636-11e9-93bc-000d3a38a36f,145,3.0,537.95,3,2,3,32,about_to_sleep,[ERKEK]
763,6c4e8178-4f50-11eb-806e-000d3a38a36f,17,2.0,419.48,5,1,2,51,new_customers,"[ERKEK, KADIN]"
764,6ca17860-21d3-11eb-99f8-000d3a38a36f,110,3.0,401.36,3,2,2,32,about_to_sleep,"[ERKEK, KADIN]"
765,6cbd2286-f438-11ea-b013-000d3a38a36f,136,2.0,202.48,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
766,6cf23020-af83-11e9-a2fc-000d3a38a36f,113,2.0,171.18,3,1,1,31,about_to_sleep,[COCUK]
767,6cf821a0-1e2e-11ea-8bf2-000d3a38a36f,109,2.0,174.98000000000002,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
768,6d07ccc2-a110-11e9-a2fc-000d3a38a36f,136,2.0,111.97999999999999,3,1,1,31,about_to_sleep,[COCUK]
769,6d14119c-aba8-11e9-a2fc-000d3a38a36f,174,9.0,724.35,2,5,4,25,cant_loose,[COCUK]
770,6d285c64-5e73-11ea-be5b-000d3a38a36f,221,8.0,1114.8,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK]"
771,6d293626-9edd-11e9-9897-000d3a38a36f,248,7.0,629.16,1,5,3,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK]"
772,6d8f68cc-2c06-11ea-91ab-000d3a38a36f,321,10.0,921.64,1,5,4,15,cant_loose,[ERKEK]
773,6e020780-7ae1-11eb-8460-000d3a38a36f,85,3.0,371.94,3,2,2,32,about_to_sleep,"[ERKEK, KADIN]"
774,6e58fdee-6302-11ea-a6dc-000d3a38a36f,30,2.0,195.47,5,1,1,51,new_customers,[AKTIFCOCUK]
775,6e74c236-670d-11ea-9d38-000d3a38a36f,144,3.0,830.8,3,2,4,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
776,6ebaf5a8-a953-11e9-a2fc-000d3a38a36f,228,8.0,1176.59,2,5,5,25,cant_loose,"[COCUK, KADIN]"
777,6ebf7bc2-a77e-11e9-a2fc-000d3a38a36f,339,8.0,950.62,1,5,4,15,cant_loose,"[ERKEK, AKTIFSPOR]"
778,6ec17b74-8cc1-11ea-8f41-000d3a38a36f,124,3.0,407.91999999999996,3,2,2,32,about_to_sleep,[COCUK]
779,6eda0072-f1c5-11ea-bde9-000d3a38a36f,136,2.0,230.92999999999998,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
780,6edc4c6a-29c0-11ea-87cc-000d3a38a36f,198,11.0,1790.29,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN]"
781,6edf9dc0-aba8-11e9-a2fc-000d3a38a36f,246,17.0,2237.92,1,5,5,15,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
782,6ee94212-c4ed-11ea-98f7-000d3a38a36f,108,3.0,341.35,3,2,2,32,about_to_sleep,"[ERKEK, KADIN]"
783,6efcfe32-ae60-11e9-a2fc-000d3a38a36f,148,9.0,641.29,2,5,3,25,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
784,6f3ff5a2-7dcb-11eb-bd59-000d3a38a36f,107,2.0,138.97,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
785,6f497880-1f6b-11ea-87bf-000d3a38a36f,208,7.0,1172.67,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
786,6f8458be-ac21-11e9-a2fc-000d3a38a36f,343,7.0,645.89,1,5,3,15,cant_loose,"[COCUK, KADIN]"
787,6f880804-9ee5-11e9-9897-000d3a38a36f,207,20.0,2184.3399999999997,2,5,5,25,cant_loose,"[ERKEK, COCUK, KADIN]"
788,6f9320ee-f27e-11e9-9346-000d3a38a36f,87,3.0,310.95,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
789,6fc7eea8-61a7-11ea-8dd8-000d3a38a36f,104,3.0,716.26,3,2,4,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
790,70145200-a87c-11e9-a2fc-000d3a38a36f,307,7.0,1174.1,1,5,5,15,cant_loose,"[ERKEK, AKTIFSPOR]"
791,7090dfdc-600a-11ea-8dd8-000d3a38a36f,140,2.0,202.48000000000002,3,1,1,31,about_to_sleep,"[ERKEK, KADIN]"
792,70a45bec-a6b1-11e9-a2fc-000d3a38a36f,155,7.0,1010.8799999999999,2,5,4,25,cant_loose,"[ERKEK, KADIN]"
793,70b54f90-44e2-11ea-acaf-000d3a38a36f,125,3.0,454.97,3,2,2,32,about_to_sleep,[ERKEK]
794,70c065b8-b1eb-11e9-89fa-000d3a38a36f,142,3.0,461.93,3,2,3,32,about_to_sleep,[ERKEK]
795,70c2b010-d6f9-11e9-93bc-000d3a38a36f,186,8.0,1384.26,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
796,70f0fd00-aaf6-11e9-a2fc-000d3a38a36f,128,3.0,358.42,3,2,2,32,about_to_sleep,"[ERKEK, COCUK, KADIN]"
797,70f23330-a260-11e9-a2fc-000d3a38a36f,181,10.0,688.14,2,5,4,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
798,70f6c012-5be7-11ea-9d14-000d3a38a36f,16,2.0,391.12,5,1,2,51,new_customers,[AKTIFCOCUK]
799,71423cb4-a51b-11e9-a2fc-000d3a38a36f,188,8.0,1079.88,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
800,71976318-2aa0-11eb-b280-000d3a38a36f,134,3.0,369.94,3,2,2,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
801,71d935ba-2c07-11ea-91ab-000d3a38a36f,158,8.0,725.34,2,5,4,25,cant_loose,[ERKEK]
802,71ddcd34-a3cf-11e9-a2fc-000d3a38a36f,107,3.0,413.93,3,2,2,32,about_to_sleep,"[ERKEK, COCUK, AKTIFSPOR]"
803,71ecbc32-49a5-11ea-8a4f-000d3a38a36f,149,10.0,990.9200000000001,2,5,4,25,cant_loose,"[ERKEK, KADIN]"
804,720625b6-2018-11ea-87bf-000d3a38a36f,147,7.0,930.9,2,5,4,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK]"
805,72651bbe-d348-11ea-9838-000d3a38a36f,33,2.0,242.64000000000001,5,1,1,51,new_customers,[ERKEK]
806,72858228-545e-11ea-b1db-000d3a38a36f,114,3.0,304.95000000000005,3,2,2,32,about_to_sleep,[ERKEK]
807,729eca82-ad31-11e9-a2fc-000d3a38a36f,148,9.0,844.3499999999999,2,5,4,25,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
808,72c5c64e-4e7d-11ea-99ba-000d3a38a36f,280,7.0,738.63,1,5,4,15,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN]"
809,72df9d80-f82e-11e9-b138-000d3a38a36f,325,7.0,719.9200000000001,1,5,4,15,cant_loose,[ERKEK]
810,72f63fe8-dc96-11ea-9c1f-000d3a38a36f,136,3.0,404.47,3,2,2,32,about_to_sleep,"[COCUK, KADIN, AKTIFSPOR]"
811,7358b7b0-1b7d-11eb-8d74-000d3a38a36f,105,3.0,751.35,3,2,4,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
812,738a9978-a7c1-11e9-a2fc-000d3a38a36f,10,2.0,218.20000000000002,5,1,1,51,new_customers,[COCUK]
813,7393d678-a6e0-11e9-a2fc-000d3a38a36f,194,7.0,820.4300000000001,2,5,4,25,cant_loose,[ERKEK]
814,73b4c58c-3dac-11ea-9e19-000d3a38a36f,334,9.0,1801.07,1,5,5,15,cant_loose,"[ERKEK, AKTIFSPOR]"
815,73e5dd7a-a699-11e9-a2fc-000d3a38a36f,329,18.0,3562.6,1,5,5,15,cant_loose,"[ERKEK, KADIN]"
816,741362d4-7053-11ea-b40c-000d3a38a36f,135,3.0,145.97,3,2,1,32,about_to_sleep,[AKTIFCOCUK]
817,7427c896-a2e5-11e9-a2fc-000d3a38a36f,201,9.0,1358.28,2,5,5,25,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
818,743ec16e-ede9-11e9-88c1-000d3a38a36f,133,2.0,284.96999999999997,3,1,1,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
819,744cd50e-c621-11ea-9bc9-000d3a38a36f,186,10.0,2038.61,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
820,74573c18-d6f0-11e9-93bc-000d3a38a36f,127,3.0,541.97,3,2,3,32,about_to_sleep,[ERKEK]
821,74a8d1b6-7d5f-11ea-80af-000d3a38a36f,121,3.0,774.41,3,2,4,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN]"
822,74baff56-52fa-11ea-9ade-000d3a38a36f,132,3.0,300.85,3,2,1,32,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
823,74ddd00c-a8b5-11e9-a2fc-000d3a38a36f,163,7.0,914.78,2,5,4,25,cant_loose,"[COCUK, AKTIFSPOR]"
824,74df201c-a831-11e9-a2fc-000d3a38a36f,7,2.0,299.98,5,1,1,51,new_customers,[AKTIFCOCUK]
825,74e08d74-b067-11e9-9757-000d3a38a36f,353,8.0,717.36,1,5,4,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]"
826,74e176ca-ffbe-11e9-a5e8-000d3a38a36f,117,3.0,718.99,3,2,4,32,about_to_sleep,"[AKTIFCOCUK, ERKEK]"
827,74f4477c-974f-11ea-a9c8-000d3a38a36f,169,9.0,1614.68,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
828,752392b4-d7bc-11e9-93bc-000d3a38a36f,203,18.0,2825.5299999999997,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
829,752a0a26-23c6-11ea-8523-000d3a38a36f,134,3.0,473.11,3,2,3,32,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
830,753a3452-a73c-11e9-a2fc-000d3a38a36f,215,15.0,3094.62,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
831,75590bee-acd6-11e9-a2fc-000d3a38a36f,162,10.0,1061.31,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
832,75aa27e4-aff7-11e9-9757-000d3a38a36f,215,8.0,1388.6100000000001,2,5,5,25,cant_loose,[ERKEK]
833,75aea3d4-a8fb-11ea-8479-000d3a38a36f,111,3.0,224.95,3,2,1,32,about_to_sleep,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
834,75e03310-b11a-11e9-9757-000d3a38a36f,115,3.0,339.96,3,2,2,32,about_to_sleep,[COCUK]
835,75fb1f46-59e2-11eb-9e65-000d3a38a36f,131,2.0,192.97,3,1,1,31,about_to_sleep,[ERKEK]
836,7604ee6a-da39-11e9-93bc-000d3a38a36f,142,2.0,416.73,3,1,2,31,about_to_sleep,[AKTIFCOCUK]
837,760a4cd4-afd7-11e9-9757-000d3a38a36f,332,12.0,1727.3400000000001,1,5,5,15,cant_loose,[ERKEK]
838,763f975c-a58e-11e9-a2fc-000d3a38a36f,227,15.0,1435.6100000000001,2,5,5,25,cant_loose,"[ERKEK, COCUK, KADIN]"
839,764fd4c4-fe84-11e9-a5e8-000d3a38a36f,332,7.0,778.47,1,5,4,15,cant_loose,[ERKEK]
840,76947f56-2e96-11ea-bfbd-000d3a38a36f,128,2.0,374.98,3,1,2,31,about_to_sleep,[ERKEK]
841,76ba030c-2643-11eb-8a9b-000d3a38a36f,21,2.0,261.96999999999997,5,1,1,51,new_customers,"[COCUK, KADIN]"
842,76e4c7ee-a5da-11e9-a2fc-000d3a38a36f,100,2.0,282.64,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
843,76e91fde-5bcd-11ea-98bb-000d3a38a36f,86,3.0,310.89,3,2,2,32,about_to_sleep,[ERKEK]
844,76f5a0e0-aff9-11e9-9757-000d3a38a36f,192,16.0,5375.79,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
845,7750afc4-a1c8-11e9-a2fc-000d3a38a36f,101,2.0,93.53999999999999,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
846,77570484-97ca-11ea-9d91-000d3a38a36f,140,3.0,670.6500000000001,3,2,4,32,about_to_sleep,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
847,7761d014-e539-11ea-b769-000d3a38a36f,110,3.0,377.44,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
848,777c4900-1a3a-11ea-941b-000d3a38a36f,283,7.0,979.1500000000001,1,5,4,15,cant_loose,[ERKEK]
849,77a0a176-4359-11eb-806e-000d3a38a36f,98,2.0,414.97,3,1,2,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
850,77c6f548-2743-11ea-aaaa-000d3a38a36f,120,3.0,435.97,3,2,2,32,about_to_sleep,[ERKEK]
851,77f2231c-23bf-11ea-8523-000d3a38a36f,105,2.0,279.96999999999997,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
852,77f8c672-a6d8-11e9-a2fc-000d3a38a36f,218,8.0,1509.3600000000001,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
853,77fa07fa-b018-11e9-9757-000d3a38a36f,202,8.0,1253.9,2,5,5,25,cant_loose,"[COCUK, KADIN, AKTIFSPOR]"
854,781e9584-9e2f-11e9-9897-000d3a38a36f,180,10.0,617.89,2,5,3,25,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
855,7865bab0-be3e-11ea-aa61-000d3a38a36f,85,3.0,257.96,3,2,1,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
856,786bf5d8-2226-11ea-8523-000d3a38a36f,139,3.0,550.96,3,2,3,32,about_to_sleep,[AKTIFCOCUK]
857,786ffbf6-beac-11ea-958c-000d3a38a36f,122,2.0,332.46,3,1,2,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
858,78c37862-a99f-11e9-a2fc-000d3a38a36f,106,3.0,270.65,3,2,1,32,about_to_sleep,[COCUK]
859,78d4aa64-5341-11ea-acd3-000d3a38a36f,89,3.0,310.96,3,2,2,32,about_to_sleep,[ERKEK]
860,792b873a-5bd9-11ea-aa71-000d3a38a36f,16,2.0,250.73000000000002,5,1,1,51,new_customers,[COCUK]
861,794d341e-2215-11ea-ba6f-000d3a38a36f,202,7.0,1596.93,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
862,797d6294-876c-11ea-ace9-000d3a38a36f,107,3.0,441.91,3,2,2,32,about_to_sleep,"[ERKEK, COCUK, KADIN]"
863,79b442ba-e918-11ea-8145-000d3a38a36f,135,3.0,819.57,3,2,4,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
864,7a670534-5b93-11ea-80f9-000d3a38a36f,102,2.0,299.98,3,1,1,31,about_to_sleep,[ERKEK]
865,7aaf3da2-a53d-11e9-a2fc-000d3a38a36f,253,14.0,2171.92,1,5,5,15,cant_loose,[ERKEK]
866,7ae52cb8-20da-11eb-b361-000d3a38a36f,119,2.0,250.48000000000002,3,1,1,31,about_to_sleep,"[COCUK, AKTIFSPOR]"
867,7aef2318-253f-11ea-bf27-000d3a38a36f,13,2.0,252.98000000000002,5,1,1,51,new_customers,[ERKEK]
868,7aff7b54-abc4-11e9-a2fc-000d3a38a36f,332,7.0,650.91,1,5,3,15,cant_loose,"[ERKEK, KADIN]"
869,7b147c06-2a82-11ea-b3a7-000d3a38a36f,108,3.0,689.95,3,2,4,32,about_to_sleep,[ERKEK]
870,7b2dc002-9eb0-11e9-9897-000d3a38a36f,187,7.0,837.6400000000001,2,5,4,25,cant_loose,"[COCUK, KADIN]"
871,7b34af80-b04d-11e9-9757-000d3a38a36f,9,2.0,280.85,5,1,1,51,new_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
872,7b920376-a7a9-11e9-a2fc-000d3a38a36f,233,18.0,2398.54,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK]"
873,7b9d82f2-5b0c-11ea-8c8e-000d3a38a36f,33,2.0,453.14,5,1,2,51,new_customers,[AKTIFCOCUK]
874,7b9ea0f6-b16b-11e9-89fa-000d3a38a36f,5,2.0,352.68,5,1,2,51,new_customers,[AKTIFCOCUK]
875,7ba60388-1eb1-11ea-aa32-000d3a38a36f,180,8.0,1515.6100000000001,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
876,7bdccb84-b507-11e9-9c4b-000d3a38a36f,114,2.0,79.98,3,1,1,31,about_to_sleep,[COCUK]
877,7be69a80-ac2c-11e9-a2fc-000d3a38a36f,202,7.0,721.92,2,5,4,25,cant_loose,[ERKEK]
878,7c1f1696-aebe-11e9-a2fc-000d3a38a36f,203,8.0,1429.61,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
879,7c6761b2-aa40-11e9-a2fc-000d3a38a36f,210,28.0,2827.7400000000002,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
880,7cc29df0-a187-11e9-a2fc-000d3a38a36f,99,3.0,699.91,3,2,4,32,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
881,7cd5f6c4-2bd5-11ea-91ab-000d3a38a36f,217,7.0,720.66,2,5,4,25,cant_loose,[COCUK]
882,7ce4ab44-9893-11ea-b97a-000d3a38a36f,87,2.0,157.98,3,1,1,31,about_to_sleep,[ERKEK]
883,7cefecc8-27b6-11ea-aaaa-000d3a38a36f,207,7.0,907.87,2,5,4,25,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
884,7d2724c2-ae3f-11e9-a2fc-000d3a38a36f,318,7.0,1505.19,1,5,5,15,cant_loose,[AKTIFCOCUK]
885,7d515d86-47c4-11ea-b6c0-000d3a38a36f,92,3.0,314.71,3,2,2,32,about_to_sleep,[AKTIFCOCUK]
886,7d58deb6-62fa-11ea-a6dc-000d3a38a36f,191,8.0,1371.45,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
887,7d59facc-a8e6-11e9-a2fc-000d3a38a36f,136,2.0,221.64999999999998,3,1,1,31,about_to_sleep,[COCUK]
888,7d64e640-aec1-11e9-a2fc-000d3a38a36f,187,8.0,537.79,2,5,3,25,cant_loose,[ERKEK]
889,7d8897f4-f8a7-11e9-b138-000d3a38a36f,92,2.0,169.96,3,1,1,31,about_to_sleep,[AKTIFCOCUK]
890,7dc17caa-6f52-11ea-b40c-000d3a38a36f,322,7.0,422.43,1,5,2,15,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN]"
891,7dcd7e8a-9e31-11e9-9897-000d3a38a36f,106,3.0,365.96,3,2,2,32,about_to_sleep,[ERKEK]
892,7ddd64f4-aa06-11e9-a2fc-000d3a38a36f,136,3.0,177.47,3,2,1,32,about_to_sleep,[AKTIFCOCUK]
893,7df26b6a-a957-11e9-a2fc-000d3a38a36f,169,10.0,1347.88,2,5,5,25,cant_loose,"[ERKEK, COCUK, AKTIFSPOR]"
894,7e4a1952-a6e9-11e9-a2fc-000d3a38a36f,207,14.0,2488.17,2,5,5,25,cant_loose,[ERKEK]
895,7e5b4654-a816-11e9-a2fc-000d3a38a36f,304,7.0,828.8100000000001,1,5,4,15,cant_loose,[AKTIFCOCUK]
896,7e6d1820-1fdf-11ea-87bf-000d3a38a36f,85,3.0,416.52000000000004,3,2,2,32,about_to_sleep,"[ERKEK, COCUK]"
897,7e7e040a-15e4-11ea-aa74-000d3a38a36f,161,7.0,987.13,2,5,4,25,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
898,7e7fd704-6ecf-11eb-bdb8-000d3a38a36f,16,2.0,238.86,5,1,1,51,new_customers,"[COCUK, KADIN]"
899,7e8fbafa-1883-11ea-9213-000d3a38a36f,254,7.0,1020.88,1,5,5,15,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
900,7ea7a1b6-29e9-11ea-87cc-000d3a38a36f,183,7.0,1819.5100000000002,2,5,5,25,cant_loose,"[COCUK, AKTIFSPOR]"
901,7ebbf8b2-2e05-11ea-9ad5-000d3a38a36f,99,2.0,314.34000000000003,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
902,7ebd4990-ac93-11e9-a2fc-000d3a38a36f,184,10.0,1090.6399999999999,2,5,5,25,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]"
903,7ed9f46c-5b0e-11ea-b41b-000d3a38a36f,105,2.0,105.48,3,1,1,31,about_to_sleep,[ERKEK]
904,7ee9668e-9d10-11e9-9897-000d3a38a36f,188,28.0,3246.82,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
905,7f00361a-9eb5-11e9-9897-000d3a38a36f,94,3.0,384.96000000000004,3,2,2,32,about_to_sleep,[AKTIFCOCUK]
906,7f2a215a-ac1b-11e9-a2fc-000d3a38a36f,341,15.0,1604.04,1,5,5,15,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
907,7f2d1dd8-ac2f-11e9-a2fc-000d3a38a36f,246,11.0,1220.76,1,5,5,15,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]"
908,7f556c94-13b6-11eb-8ffc-000d3a38a36f,120,2.0,425.39,3,1,2,31,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]"
909,7f94127c-b120-11e9-9757-000d3a38a36f,28,2.0,180.48,5,1,1,51,new_customers,[AKTIFCOCUK]
910,7f97c644-d6c1-11e9-93bc-000d3a38a36f,112,3.0,259.94,3,2,1,32,about_to_sleep,[AKTIFCOCUK]
911,7f9f4caa-a176-11e9-a2fc-000d3a38a36f,88,2.0,275.98,3,1,1,31,about_to_sleep,[ERKEK]
912,7fbe759c-18ec-11ea-9213-000d3a38a36f,175,8.0,848.88,2,5,4,25,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
913,7fdcb748-61d8-11ea-8dd8-000d3a38a36f,176,12.0,4024.6299999999997,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
914,8007dd34-ddb6-11e9-9cd3-000d3a38a36f,94,3.0,224.97,3,2,1,32,about_to_sleep,[ERKEK]
915,800e4f60-ac0c-11e9-a2fc-000d3a38a36f,190,11.0,1608.75,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
916,8011e4a2-1e96-11ea-aa32-000d3a38a36f,227,11.0,1069.35,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]"
917,80217efa-a3ba-11e9-a2fc-000d3a38a36f,107,2.0,184.37,3,1,1,31,about_to_sleep,[ERKEK]
918,802715e4-214c-11ea-9618-000d3a38a36f,202,9.0,1069.68,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
919,80381a0c-9d9d-11e9-9897-000d3a38a36f,196,16.0,1925.5,2,5,5,25,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
920,805d1364-ee08-11e9-9346-000d3a38a36f,318,8.0,815.79,1,5,4,15,cant_loose,"[ERKEK, KADIN]"
921,8065d526-7fa8-11ea-80af-000d3a38a36f,131,2.0,510.70000000000005,3,1,3,31,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]"
922,806da518-a1cc-11e9-a2fc-000d3a38a36f,24,2.0,217.98000000000002,5,1,1,51,new_customers,[ERKEK]
923,80772ae8-adce-11ea-b736-000d3a38a36f,218,18.0,4087.8,2,5,5,25,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
924,808005da-a511-11e9-a2fc-000d3a38a36f,216,8.0,1298.84,2,5,5,25,cant_loose,"[COCUK, KADIN]"
925,8097e5a8-b4a3-11eb-801d-000d3a38a36f,8,2.0,319.61,5,1,2,51,new_customers,"[AKTIFCOCUK, COCUK]"
926,80a5c33e-a92f-11e9-a2fc-000d3a38a36f,142,2.0,339.98,3,1,2,31,about_to_sleep,[ERKEK]
927,80bc1e88-1228-11ea-a001-000d3a38a36f,118,3.0,375.85,3,2,2,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
928,80cae25e-48e8-11eb-806e-000d3a38a36f,130,3.0,621.2,3,2,3,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
929,80ed220e-af0d-11e9-a2fc-000d3a38a36f,160,16.0,1814.3700000000001,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
930,80ee9966-3fce-11ea-aa6b-000d3a38a36f,88,2.0,258.84,3,1,1,31,about_to_sleep,"[AKTIFCOCUK, COCUK]"
931,80f61796-a92d-11e9-a2fc-000d3a38a36f,177,9.0,1761.89,2,5,5,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
932,811594f0-fb42-11ea-9564-000d3a38a36f,14,2.0,124.97999999999999,5,1,1,51,new_customers,[COCUK]
933,811e6c0e-27eb-11ea-a043-000d3a38a36f,108,3.0,1059.92,3,2,5,32,about_to_sleep,"[ERKEK, AKTIFSPOR]"
934,813547ac-296c-11eb-b280-000d3a38a36f,123,3.0,446.66999999999996,3,2,2,32,about_to_sleep,"[ERKEK, KADIN]"
935,81403348-a406-11e9-a2fc-000d3a38a36f,189,8.0,789.4,2,5,4,25,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]"
936,81565fbc-a792-11e9-a2fc-000d3a38a36f,86,2.0,498.84000000000003,3,1,3,31,about_to_sleep,"[ERKEK, AKTIFSPOR]"
937,81714de0-122c-11ea-a001-000d3a38a36f,204,11.0,2099.85,2,5,5,25,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
938,8176b7b2-9fae-11e9-a2fc-000d3a38a36f,152,8.0,1100.56,2,5,5,25,cant_loose,"[ERKEK, AKTIFSPOR]"
939,8180f6d2-ee0f-11e9-9346-000d3a38a36f,100,3.0,289.96,3,2,1,32,about_to_sleep,"[COCUK, KADIN]"
940,81831074-d6d2-11e9-93bc-000d3a38a36f,92,3.0,707.6400000000001,3,2,4,32,about_to_sleep,[AKTIFCOCUK]
941,818600f6-5b9b-11ea-ba5c-000d3a38a36f,136,2.0,174.97,3,1,1,31,about_to_sleep,[COCUK]
942,8196d5a4-7854-11ea-a036-000d3a38a36f,121,2.0,164.87,3,1,1,31,about_to_sleep,[ERKEK]
943,81a851ee-4397-11eb-806e-000d3a38a36f,24,2.0,384.65000000000003,5,1,2,51,new_customers,"[ERKEK, KADIN]"
